"Player","Server","Stroke.Type","Opp.Stroke.Type","Ball.hit.to.lag4","Ball.hit.to.lag3","Ball.hit.to.lag2","Ball.lands","Ball.hit.from","Ball.hit.to","In.out","id","rally_num","hit.to.string","rally_length"
"F","0","FT","FT",NA,"Z2","Z3","Z4","Z4","Z3","In",976,"199","Z2_Z8_Z9_Z8_Z11_Z9_Z10_Z17_Z1",9
"N","1","BT","FT","Z2","Z3","Z4","Z3","Z3","Z2","In",977,"199","Z2_Z8_Z9_Z8_Z11_Z9_Z10_Z17_Z1",9
"F","0","FT","BT","Z3","Z4","Z3","Z2","Z2","Z4","In",978,"199","Z2_Z8_Z9_Z8_Z11_Z9_Z10_Z17_Z1",9
"N","1","FT","FT","Z4","Z3","Z2","Z4","Z3","Z5","In",979,"199","Z2_Z8_Z9_Z8_Z11_Z9_Z10_Z17_Z1",9
"F","0","BS","FT","Z3","Z2","Z4","Z5","Z5","Z6","In",980,"199","Z2_Z8_Z9_Z8_Z11_Z9_Z10_Z17_Z1",9
"N","1","FV","BS","Z2","Z4","Z5","Z6","Z6","Z1","In",981,"199","Z2_Z8_Z9_Z8_Z11_Z9_Z10_Z17_Z1",9
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z5","In",983,"200","Z4_Z10_Z9_Z10_Z5_Z10_Z8_Z10_",9
"F","1","BT","BT",NA,NA,"Z4","Z5","Z4","Z4","In",984,"200","Z4_Z10_Z9_Z10_Z5_Z10_Z8_Z10_",9
"N","0","FT","BT",NA,"Z4","Z5","Z4","Z4","Z5","In",985,"200","Z4_Z10_Z9_Z10_Z5_Z10_Z8_Z10_",9
"F","1","BT","FT","Z4","Z5","Z4","Z5","Z5","Z5","In",986,"200","Z4_Z10_Z9_Z10_Z5_Z10_Z8_Z10_",9
"N","0","FT","BT","Z5","Z4","Z5","Z5","Z5","Z5","In",987,"200","Z4_Z10_Z9_Z10_Z5_Z10_Z8_Z10_",9
"F","1","BT","FT","Z4","Z5","Z5","Z5","Z5","Z3","In",988,"200","Z4_Z10_Z9_Z10_Z5_Z10_Z8_Z10_",9
"N","0","BT","BT","Z5","Z5","Z5","Z3","Z3","Z5","In",989,"200","Z4_Z10_Z9_Z10_Z5_Z10_Z8_Z10_",9
"N","0","BT",NA,NA,NA,NA,"Z2","Z2","Z3","In",992,"201","Z2_Z8_Z7_Z8_Z7_Z6",6
"F","1","FT","BT",NA,NA,"Z2","Z3","Z3","Z2","In",993,"201","Z2_Z8_Z7_Z8_Z7_Z6",6
"N","0","BT","FT",NA,"Z2","Z3","Z2","Z2","Z3","In",994,"201","Z2_Z8_Z7_Z8_Z7_Z6",6
"F","1","FT","BT","Z2","Z3","Z2","Z3","Z3","Z2","In",995,"201","Z2_Z8_Z7_Z8_Z7_Z6",6
"N","0","BT","FT","Z3","Z2","Z3","Z2","Z2","Z6","Wide",996,"201","Z2_Z8_Z7_Z8_Z7_Z6",6
"N","0","FT",NA,NA,NA,NA,"Z5","Z5","Z3","In",998,"202","Z5_Z8_Z8_Z7_Z12",5
"F","1","FT","FT",NA,NA,"Z5","Z3","Z4","Z3","In",999,"202","Z5_Z8_Z8_Z7_Z12",5
"N","0","BT","FT",NA,"Z5","Z3","Z3","Z3","Z2","In",1000,"202","Z5_Z8_Z8_Z7_Z12",5
"F","1","FT","BT","Z5","Z3","Z3","Z2","Z2","Z3","Long",1001,"202","Z5_Z8_Z8_Z7_Z12",5
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z2","In",1003,"203","Z3_Z2_Z7_Z19_Z13",5
"F","1","FT","FT",NA,NA,"Z3","Z2","Z4","Z2","In",1004,"203","Z3_Z2_Z7_Z19_Z13",5
"N","0","FT",NA,NA,NA,NA,"Z5","Z5","Z4","In",1008,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"F","1","FT","FT",NA,NA,"Z5","Z4","Z5","Z2","In",1009,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"N","0","BS","FT",NA,"Z5","Z4","Z2","Z2","Z2","In",1010,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"F","1","FT","BS","Z5","Z4","Z2","Z2","Z2","Z2","In",1011,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"N","0","BT","FT","Z4","Z2","Z2","Z2","Z2","Z5","In",1012,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"F","1","BS","BT","Z2","Z2","Z2","Z5","Z5","Z2","In",1013,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"N","0","BS","BS","Z2","Z2","Z5","Z2","Z3","Z2","In",1014,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"F","1","FT","BS","Z2","Z5","Z2","Z2","Z2","Z5","In",1015,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"N","0","FT","FT","Z5","Z2","Z2","Z5","Z4","Z4","In",1016,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"F","1","BS","FT","Z2","Z2","Z5","Z4","Z4","Z2","In",1017,"204","Z5_Z9_Z7_Z7_Z7_Z10_Z7_Z7_Z10_Z9_Z7_",12
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z4","In",1020,"205","Z3_Z4_Z7_Z16_Z11_Z17_Z6",7
"F","1","FT","FT",NA,NA,"Z3","Z4","Z4","Z2","In",1021,"205","Z3_Z4_Z7_Z16_Z11_Z17_Z6",7
"N","0","BT","FV","Z4","Z2","AT_NET","Z2","Z3","Z6","In",1024,"205","Z3_Z4_Z7_Z16_Z11_Z17_Z6",7
"F","1","BV","BT","Z2","AT_NET","Z2","Z6","Z6","Z6","In",1025,"205","Z3_Z4_Z7_Z16_Z11_Z17_Z6",7
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z4","In",1027,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","FT","BT",NA,NA,"Z4","Z4","Z5","Z5","In",1028,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","FT","FT",NA,"Z4","Z4","Z5","Z5","Z5","In",1029,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","BT","FT","Z4","Z4","Z5","Z5","Z5","Z2","In",1030,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","BT","BT","Z4","Z5","Z5","Z2","Z3","Z2","In",1031,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","FT","BT","Z5","Z5","Z2","Z2","Z2","Z2","In",1032,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","BT","FT","Z5","Z2","Z2","Z2","Z2","Z5","In",1033,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","BT","BT","Z2","Z2","Z2","Z5","Z4","Z3","In",1034,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","FT","BT","Z2","Z2","Z5","Z3","Z3","Z2","In",1035,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","FT","FT","Z2","Z5","Z3","Z2","Z2","Z5","In",1036,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","FT","FT","Z5","Z3","Z2","Z5","Z4","Z4","In",1037,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","FT","FT","Z3","Z2","Z5","Z4","Z5","Z5","In",1038,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","FT","FT","Z2","Z5","Z4","Z5","Z5","Z4","In",1039,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","FT","FT","Z5","Z4","Z5","Z4","Z4","Z2","In",1040,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","BT","FT","Z4","Z5","Z4","Z2","Z3","Z3","In",1041,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","FT","BT","Z5","Z4","Z2","Z3","Z3","Z4","In",1042,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","FT","FT","Z4","Z2","Z3","Z4","Z4","Z5","In",1043,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","BT","FT","Z2","Z3","Z4","Z5","Z4","Z3","In",1044,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","BT","BT","Z3","Z4","Z5","Z3","Z3","Z3","In",1045,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","FT","BT","Z4","Z5","Z3","Z3","Z3","Z2","In",1046,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","BT","FT","Z5","Z3","Z3","Z2","Z2","Z5","In",1047,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"F","1","BS","BT","Z3","Z3","Z2","Z5","Z4","Z3","In",1048,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","FT","BS","Z3","Z2","Z5","Z3","Z3","Z2","In",1049,"206","Z4_Z9_Z10_Z10_Z7_Z7_Z7_Z10_Z8_Z7_Z14_Z9_Z10_Z9_Z2_Z8_Z9_Z5_Z8_Z8_Z7_Z10_Z8_Z7",24
"N","0","FT",NA,NA,NA,NA,"Z4","Z4","Z4","In",1051,"207","Z4_Z9_Z7_Z9_Z2_Z2",6
"F","1","FT","FT",NA,NA,"Z4","Z4","Z5","Z2","In",1052,"207","Z4_Z9_Z7_Z9_Z2_Z2",6
"N","0","BT","FT",NA,"Z4","Z4","Z2","Z2","Z4","In",1053,"207","Z4_Z9_Z7_Z9_Z2_Z2",6
"F","1","FT","BT","Z4","Z4","Z2","Z4","Z4","Z2","In",1054,"207","Z4_Z9_Z7_Z9_Z2_Z2",6
"N","0","BT","FT","Z4","Z2","Z4","Z2","Z2","Z2","In",1055,"207","Z4_Z9_Z7_Z9_Z2_Z2",6
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z4","In",1057,"208","Z3_Z9_Z10",3
"F","1","FT","FT",NA,NA,"Z3","Z4","Z4","Z5","In",1058,"208","Z3_Z9_Z10",3
"N","0","FT",NA,NA,NA,NA,"Z5","Z5","Z4","In",1060,"209","Z5_Z4_Z9_Z4_Z2_Z14",6
"F","1","BT","FT",NA,NA,"Z5","Z4","Z4","Z4","In",1061,"209","Z5_Z4_Z9_Z4_Z2_Z14",6
"N","0","FT","BT",NA,"Z5","Z4","Z4","Z4","Z4","In",1062,"209","Z5_Z4_Z9_Z4_Z2_Z14",6
"F","1","FT","FT","Z5","Z4","Z4","Z4","Z5","Z2","In",1063,"209","Z5_Z4_Z9_Z4_Z2_Z14",6
"N","0","BT","FT","Z4","Z4","Z4","Z2","Z2","Z5","Wide",1064,"209","Z5_Z4_Z9_Z4_Z2_Z14",6
