"Player","Server","Stroke.Type","Opp.Stroke.Type","Ball.hit.to.lag4","Ball.hit.to.lag3","Ball.hit.to.lag2","Ball.lands","Ball.hit.from","Ball.hit.to","In.out","id","rally_num","hit.to.string","rally_length"
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1063,193,"Z5_Z4_Z2_Z2",4
"DP","1","BS","BS",NA,NA,"Z5","Z4","Z5","Z2","In",1064,193,"Z5_Z4_Z2_Z2",4
"F","0","FS","BS",NA,"Z5","Z4","Z2","Z2","Z2","Wide",1065,193,"Z5_Z4_Z2_Z2",4
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z5","In",1067,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"DP","1","BT","BS",NA,NA,"Z3","Z5","Z5","Z5","In",1068,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"F","0","BS","BT",NA,"Z3","Z5","Z5","Z5","Z2","In",1069,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"DP","1","FT","BS","Z3","Z5","Z5","Z2","Z3","Z4","In",1070,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"F","0","BS","FT","Z5","Z5","Z2","Z4","Z4","Z4","In",1071,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"DP","1","FT","BS","Z5","Z2","Z4","Z4","Z4","Z5","In",1072,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"F","0","BS","FT","Z2","Z4","Z4","Z5","Z5","Z5","In",1073,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"DP","1","BT","BS","Z4","Z4","Z5","Z5","Z5","Z2","In",1074,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"F","0","FT","BT","Z4","Z5","Z5","Z2","Z2","Z5","In",1075,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"DP","1","BS","FT","Z5","Z5","Z2","Z5","Z5","Z5","In",1076,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"F","0","BS","BS","Z5","Z2","Z5","Z5","Z5","Z5","In",1077,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"DP","1","BS","BS","Z2","Z5","Z5","Z5","Z5","Z6","Wide",1078,194,"Z3_Z5_Z10_Z7_Z9_Z9_Z5_Z5_Z7_Z10_Z5_Z14_Z6",13
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1080,195,"Z5_Z9_Z7",3
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z2","Wide",1081,195,"Z5_Z9_Z7",3
"F","0","FS",NA,NA,NA,NA,"Z2","Z2","Z5","In",1083,196,"Z2_Z5_Z7",3
"DP","1","FT","FS",NA,NA,"Z2","Z5","Z4","Z2","In",1084,196,"Z2_Z5_Z7",3
"F","0","FS",NA,NA,NA,NA,"Z4","Z4","Z4","In",1086,197,"Z4_Z9_Z10",3
"DP","1","FT","FS",NA,NA,"Z4","Z4","Z4","Z5","In",1087,197,"Z4_Z9_Z10",3
"F","0","BS",NA,NA,NA,NA,"Z3","Z4","Z4","In",1089,198,"Z3_Z9_Z9_Z7",4
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z4","In",1090,198,"Z3_Z9_Z9_Z7",4
"F","0","FT","FT",NA,"Z3","Z4","Z4","Z4","Z2","Wide",1091,198,"Z3_Z9_Z9_Z7",4
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1093,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"DP","1","BT","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1094,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"F","0","BT","BT",NA,"Z5","Z5","Z5","Z5","Z2","In",1095,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"DP","1","FT","BT","Z5","Z5","Z5","Z2","Z2","Z2","In",1096,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"F","0","FT","FT","Z5","Z5","Z2","Z2","Z2","Z2","In",1097,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"DP","1","FT","FT","Z5","Z2","Z2","Z2","Z2","Z4","In",1098,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"F","0","BS","FT","Z2","Z2","Z2","Z4","Z4","Z2","In",1099,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"DP","1","FT","BS","Z2","Z2","Z4","Z2","Z2","Z3","In",1100,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"F","0","FT","FT","Z2","Z4","Z2","Z3","Z3","Z4","In",1101,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"DP","1","FT","FT","Z4","Z2","Z3","Z4","Z3","Z4","In",1102,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"F","0","FT","FT","Z2","Z3","Z4","Z4","Z4","Z2","In",1103,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"DP","1","FT","FT","Z3","Z4","Z4","Z2","Z2","Z2","In",1104,199,"Z5_Z10_Z10_Z7_Z7_Z7_Z9_Z2_Z8_Z9_Z9_Z7_Z7",13
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","Long",1106,200,"Z2_Z12",2
"DP","0","BT",NA,NA,NA,NA,"Z3","Z3","Z3","In",1110,202,"Z3_Z8_Z7_Z19_Z10",5
"F","1","FT","BT",NA,NA,"Z3","Z3","Z3","Z2","In",1111,202,"Z3_Z8_Z7_Z19_Z10",5
"DP","0","FT",NA,NA,NA,NA,"Z4","Z4","Z4","In",1115,203,"Z4_Z9_Z7_Z7",4
"F","1","FT","FT",NA,NA,"Z4","Z4","Z4","Z2","In",1116,203,"Z4_Z9_Z7_Z7",4
"DP","0","FT","FT",NA,"Z4","Z4","Z2","Z2","Z2","In",1117,203,"Z4_Z9_Z7_Z7",4
"DP","0","BS",NA,NA,NA,NA,"Z3","Z3","Z3","In",1119,204,"Z3_Z8_Z7_Z7",4
"F","1","FT","BS",NA,NA,"Z3","Z3","Z3","Z2","In",1120,204,"Z3_Z8_Z7_Z7",4
"DP","0","FT","FT",NA,"Z3","Z3","Z2","Z2","Z2","Long",1121,204,"Z3_Z8_Z7_Z7",4
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z4","In",1123,205,"Z3_Z4_Z10_Z5_Z5_Z5",6
"DP","1","BT","BT",NA,NA,"Z3","Z4","Z4","Z5","In",1124,205,"Z3_Z4_Z10_Z5_Z5_Z5",6
"F","0","BS","BT",NA,"Z3","Z4","Z5","Z5","Z5","In",1125,205,"Z3_Z4_Z10_Z5_Z5_Z5",6
"DP","1","BT","BS","Z3","Z4","Z5","Z5","Z5","Z5","In",1126,205,"Z3_Z4_Z10_Z5_Z5_Z5",6
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z3","In",1129,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"DP","1","FT","BS",NA,NA,"Z5","Z3","Z3","Z2","In",1130,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"F","0","FT","FT",NA,"Z5","Z3","Z2","Z2","Z3","In",1131,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"DP","1","FT","FT","Z5","Z3","Z2","Z3","Z3","Z4","In",1132,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"F","0","BT","FT","Z3","Z2","Z3","Z4","Z4","Z4","In",1133,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"DP","1","BT","BT","Z2","Z3","Z4","Z4","Z5","Z5","In",1134,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"F","0","BS","BT","Z3","Z4","Z4","Z5","Z5","Z5","In",1135,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"DP","1","BT","BS","Z4","Z4","Z5","Z5","Z5","Z5","In",1136,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"F","0","BS","BT","Z4","Z5","Z5","Z5","Z5","Z4","In",1137,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"DP","1","FT","BS","Z5","Z5","Z5","Z4","Z4","Z4","In",1138,206,"Z5_Z8_Z7_Z8_Z9_Z4_Z10_Z5_Z14_Z9_Z4_Z2",12
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z6","In",1141,207,"Z3_Z6_Z5",3
"F","0","FS",NA,NA,NA,NA,"Z4","Z4","Z3","In",1144,208,"Z4_Z8_Z12",3
"DP","1","FT","FS",NA,NA,"Z4","Z3","Z4","Z3","Long",1145,208,"Z4_Z8_Z12",3
"F","0","BT",NA,NA,NA,NA,"Z2","Z3","Z2","In",1147,209,"Z3_Z7_Z7_Z9_Z8",5
"DP","1","FT","BT",NA,NA,"Z3","Z2","Z2","Z2","In",1148,209,"Z3_Z7_Z7_Z9_Z8",5
"F","0","FT","FT",NA,"Z3","Z2","Z2","Z2","Z4","In",1149,209,"Z3_Z7_Z7_Z9_Z8",5
"F","0","FT",NA,NA,NA,NA,"Z5","Z5","Z2","In",1152,210,"Z5_Z7_Z7",3
"DP","1","FT","FT",NA,NA,"Z5","Z2","Z2","Z2","In",1153,210,"Z5_Z7_Z7",3
"F","0","BS",NA,NA,NA,NA,"Z2","Z2","Z5","In",1155,211,"Z2_Z5_Z10_Z9_Z10_Z10",6
"DP","1","BS","BS",NA,NA,"Z2","Z5","Z5","Z5","In",1156,211,"Z2_Z5_Z10_Z9_Z10_Z10",6
"F","0","BT","BS",NA,"Z2","Z5","Z5","Z5","Z4","In",1157,211,"Z2_Z5_Z10_Z9_Z10_Z10",6
"DP","1","BT","BT","Z2","Z5","Z5","Z4","Z5","Z5","In",1158,211,"Z2_Z5_Z10_Z9_Z10_Z10",6
"F","0","BS","BT","Z5","Z5","Z4","Z5","Z5","Z5","Wide",1159,211,"Z2_Z5_Z10_Z9_Z10_Z10",6
"DP","0","BT",NA,NA,NA,NA,"Z3","Z3","Z4","In",1163,213,"Z3_Z4_Z8_Z9_Z10_Z2_Z8_Z14",8
"F","1","FT","BT",NA,NA,"Z3","Z4","Z3","Z3","In",1164,213,"Z3_Z4_Z8_Z9_Z10_Z2_Z8_Z14",8
"DP","0","FT","FT",NA,"Z3","Z4","Z3","Z3","Z4","In",1165,213,"Z3_Z4_Z8_Z9_Z10_Z2_Z8_Z14",8
"F","1","FT","FT","Z3","Z4","Z3","Z4","Z4","Z5","In",1166,213,"Z3_Z4_Z8_Z9_Z10_Z2_Z8_Z14",8
"DP","0","BS","FT","Z4","Z3","Z4","Z5","Z5","Z2","In",1167,213,"Z3_Z4_Z8_Z9_Z10_Z2_Z8_Z14",8
"F","1","FT","BS","Z3","Z4","Z5","Z2","Z2","Z3","In",1168,213,"Z3_Z4_Z8_Z9_Z10_Z2_Z8_Z14",8
"DP","0","FT","FT","Z4","Z5","Z2","Z2","Z2","Z5","In",1169,213,"Z3_Z4_Z8_Z9_Z10_Z2_Z8_Z14",8
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z4","In",1171,214,"Z5_Z9_Z4_Z9_Z9_Z7_Z10",7
"F","1","BT","BT",NA,NA,"Z5","Z4","Z4","Z4","In",1172,214,"Z5_Z9_Z4_Z9_Z9_Z7_Z10",7
"DP","0","FT","BT",NA,"Z5","Z4","Z4","Z4","Z4","In",1173,214,"Z5_Z9_Z4_Z9_Z9_Z7_Z10",7
"F","1","BT","FT","Z5","Z4","Z4","Z4","Z4","Z4","In",1174,214,"Z5_Z9_Z4_Z9_Z9_Z7_Z10",7
"DP","0","FT","BT","Z4","Z4","Z4","Z4","Z4","Z2","In",1175,214,"Z5_Z9_Z4_Z9_Z9_Z7_Z10",7
"F","1","FS","FT","Z4","Z4","Z4","Z2","Z2","Z5","Wide",1176,214,"Z5_Z9_Z4_Z9_Z9_Z7_Z10",7
"DP","0","BT",NA,NA,NA,NA,"Z3","Z3","Z2","In",1178,215,"Z3_Z7_Z5_Z9_Z10",5
"F","1","FT","BT",NA,NA,"Z3","Z2","Z2","Z5","In",1179,215,"Z3_Z7_Z5_Z9_Z10",5
"DP","0","BT","FT",NA,"Z3","Z2","Z5","Z4","Z4","In",1180,215,"Z3_Z7_Z5_Z9_Z10",5
"F","1","BS","BT","Z3","Z2","Z5","Z4","Z4","Z5","Wide",1181,215,"Z3_Z7_Z5_Z9_Z10",5
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",1183,216,"Z5_Z5_Z5_Z9_Z14",5
"F","1","BS","BT",NA,NA,"Z5","Z5","Z5","Z5","In",1184,216,"Z5_Z5_Z5_Z9_Z14",5
"DP","0","BT","BS",NA,"Z5","Z5","Z5","Z5","Z4","In",1185,216,"Z5_Z5_Z5_Z9_Z14",5
"F","1","FT","BT","Z5","Z5","Z5","Z4","Z4","Z5","Out",1186,216,"Z5_Z5_Z5_Z9_Z14",5
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1188,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z3","Z5","In",1189,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","BS","FT",NA,"Z3","Z4","Z5","Z5","Z4","In",1190,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","BT","BS","Z3","Z4","Z5","Z4","Z4","Z5","In",1191,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","BS","BT","Z4","Z5","Z4","Z5","Z5","Z5","In",1192,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","BT","BS","Z5","Z4","Z5","Z5","Z5","Z3","In",1193,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","FT","BT","Z4","Z5","Z5","Z3","Z3","Z3","In",1194,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","FT","FT","Z5","Z5","Z3","Z3","Z2","Z3","In",1195,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","FT","FT","Z5","Z3","Z3","Z3","Z3","Z4","In",1196,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","BT","FT","Z3","Z3","Z3","Z4","Z4","Z4","In",1197,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","BS","BT","Z3","Z3","Z4","Z4","Z4","Z2","In",1198,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","FT","BS","Z3","Z4","Z4","Z2","Z3","Z5","In",1199,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","BS","FT","Z4","Z4","Z2","Z5","Z5","Z5","In",1200,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","BT","BS","Z4","Z2","Z5","Z5","Z5","Z4","In",1201,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","BS","BT","Z2","Z5","Z5","Z4","Z5","Z2","In",1202,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","FT","BS","Z5","Z5","Z4","Z2","Z2","Z2","In",1203,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","FT","FT","Z5","Z4","Z2","Z2","Z2","Z5","In",1204,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","BS","FT","Z4","Z2","Z2","Z5","Z5","Z2","In",1205,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","FV","BS","Z2","Z2","Z5","Z2","Z2","Z3","In",1206,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"DP","1","FV","FV","Z2","Z5","Z2","Z3","Z2","Z5","In",1207,217,"Z3_Z9_Z5_Z9_Z5_Z10_Z8_Z8_Z12_Z9_Z9_Z7_Z10_Z5_Z9_Z2_Z7_Z10_Z2_Z3_Z14",21
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1209,218,"Z5_Z4_Z10_Z4",4
"DP","1","BT","BS",NA,NA,"Z5","Z4","Z4","Z5","In",1210,218,"Z5_Z4_Z10_Z4",4
"F","0","BS",NA,NA,NA,NA,"Z2","Z2","Z3","In",1213,219,"Z2_Z8_Z7",3
"DP","1","FT","BS",NA,NA,"Z2","Z3","Z3","Z2","In",1214,219,"Z2_Z8_Z7",3
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1216,220,"Z5_Z10_Z9_Z10_Z13_Z4_Z10_Z8_Z7",9
"DP","1","BS","BS",NA,NA,"Z5","Z5","Z5","Z4","In",1217,220,"Z5_Z10_Z9_Z10_Z13_Z4_Z10_Z8_Z7",9
"F","0","FT","BS",NA,"Z5","Z5","Z4","Z4","Z5","In",1218,220,"Z5_Z10_Z9_Z10_Z13_Z4_Z10_Z8_Z7",9
"DP","1","BT","FT","Z5","Z5","Z4","Z5","Z5","Z4","In",1219,220,"Z5_Z10_Z9_Z10_Z13_Z4_Z10_Z8_Z7",9
"F","0","BS","BT","Z5","Z4","Z5","Z4","Z4","Z4","In",1220,220,"Z5_Z10_Z9_Z10_Z13_Z4_Z10_Z8_Z7",9
"DP","1","BT","BS","Z4","Z5","Z4","Z4","Z4","Z5","In",1221,220,"Z5_Z10_Z9_Z10_Z13_Z4_Z10_Z8_Z7",9
"F","0","BS","BT","Z5","Z4","Z4","Z5","Z5","Z3","In",1222,220,"Z5_Z10_Z9_Z10_Z13_Z4_Z10_Z8_Z7",9
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1225,221,"Z3_Z4_Z9_Z10_Z14_Z13_Z8",7
"DP","1","BT","BS",NA,NA,"Z3","Z4","Z4","Z4","In",1226,221,"Z3_Z4_Z9_Z10_Z14_Z13_Z8",7
"F","0","FT","BT",NA,"Z3","Z4","Z4","Z4","Z5","In",1227,221,"Z3_Z4_Z9_Z10_Z14_Z13_Z8",7
"DP","1","BT","FT","Z3","Z4","Z4","Z5","Z5","Z5","In",1228,221,"Z3_Z4_Z9_Z10_Z14_Z13_Z8",7
"F","0","BS","BT","Z4","Z4","Z5","Z5","Z5","Z4","In",1229,221,"Z3_Z4_Z9_Z10_Z14_Z13_Z8",7
"DP","1","FT","BS","Z4","Z5","Z5","Z4","Z4","Z3","In",1230,221,"Z3_Z4_Z9_Z10_Z14_Z13_Z8",7
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z4","In",1234,223,"Z5_Z13_Z7",3
"F","1","BT","BT",NA,NA,"Z5","Z4","Z4","Z2","In",1235,223,"Z5_Z13_Z7",3
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",1237,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"F","1","BS","BT",NA,NA,"Z5","Z5","Z5","Z5","In",1238,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"DP","0","BS","BS",NA,"Z5","Z5","Z5","Z5","Z5","In",1239,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"F","1","BS","BS","Z5","Z5","Z5","Z5","Z5","Z5","In",1240,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"DP","0","BT","BS","Z5","Z5","Z5","Z5","Z5","Z2","In",1241,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"F","1","FS","BT","Z5","Z5","Z5","Z2","Z2","Z4","In",1242,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"DP","0","FT","FS","Z5","Z5","Z2","Z4","Z4","Z5","In",1243,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"F","1","BS","FT","Z5","Z2","Z4","Z5","Z5","Z2","In",1244,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"DP","0","FT","BS","Z2","Z4","Z5","Z2","Z2","Z2","In",1245,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"F","1","FL","FT","Z4","Z5","Z2","Z2","Z2","Z2","Long",1246,224,"Z5_Z10_Z10_Z10_Z5_Z11_Z9_Z10_Z7_Z7_Z11",11
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z4","In",1248,225,"Z2_Z13_Z12",3
"F","1","BS","FT",NA,NA,"Z2","Z4","Z4","Z3","Long",1249,225,"Z2_Z13_Z12",3
"DP","0","BS",NA,NA,NA,NA,"Z4","Z4","Z4","In",1251,226,"Z4_Z4_Z10",3
"F","1","FT","BS",NA,NA,"Z4","Z4","Z4","Z5","In",1252,226,"Z4_Z4_Z10",3
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z3","In",1254,227,"Z3_Z8_Z7_Z8",4
"DP","1","FT","BS",NA,NA,"Z3","Z3","Z3","Z2","In",1255,227,"Z3_Z8_Z7_Z8",4
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1258,228,"Z5_Z5_Z14_Z18_Z10",5
"DP","1","BT","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1259,228,"Z5_Z5_Z14_Z18_Z10",5
"F","0","FS","BT",NA,"Z5","Z5","Z5","Z5","Z1","In",1260,228,"Z5_Z5_Z14_Z18_Z10",5
"DP","1","FO","FS","Z5","Z5","Z5","Z1","Z1","Z5","In",1261,228,"Z5_Z5_Z14_Z18_Z10",5
"F","0","FS",NA,NA,NA,NA,"Z2","Z2","Z3","In",1263,229,"Z2_Z8_Z9_Z14_Z4",5
"DP","1","FT","FS",NA,NA,"Z2","Z3","Z3","Z4","In",1264,229,"Z2_Z8_Z9_Z14_Z4",5
"F","0","BS","FT",NA,"Z2","Z3","Z4","Z4","Z5","In",1265,229,"Z2_Z8_Z9_Z14_Z4",5
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1268,230,"Z5_Z10_Z10_Z10_Z9_Z7_Z8",7
"DP","1","BT","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1269,230,"Z5_Z10_Z10_Z10_Z9_Z7_Z8",7
"F","0","BS","BT",NA,"Z5","Z5","Z5","Z5","Z5","In",1270,230,"Z5_Z10_Z10_Z10_Z9_Z7_Z8",7
"DP","1","BT","BS","Z5","Z5","Z5","Z5","Z5","Z4","In",1271,230,"Z5_Z10_Z10_Z10_Z9_Z7_Z8",7
"F","0","FT","BT","Z5","Z5","Z5","Z4","Z4","Z2","In",1272,230,"Z5_Z10_Z10_Z10_Z9_Z7_Z8",7
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1275,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z5","In",1276,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
"F","0","BS","FT",NA,"Z3","Z4","Z5","Z5","Z5","In",1277,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
"DP","1","FT","BS","Z3","Z4","Z5","Z5","Z5","Z5","In",1278,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
"F","0","BT","FT","Z4","Z5","Z5","Z5","Z5","Z3","In",1279,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
"DP","1","FS","BT","Z5","Z5","Z5","Z3","Z3","Z4","In",1280,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
"F","0","FT","FS","Z5","Z5","Z3","Z4","Z4","Z2","In",1281,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
"DP","1","FS","FT","Z5","Z3","Z4","Z2","Z2","Z5","In",1282,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
"F","0","BV","FS","Z3","Z4","Z2","Z5","Z5","Z4","In",1283,231,"Z3_Z13_Z10_Z10_Z10_Z8_Z9_Z7_Z5_Z9",10
